,DateTime,FolderPath,FileName
1061,2020-06-22 16:51:38,/content/bkk_radar_images_1/,1592844698.png
1062,2020-06-22 16:56:32,/content/bkk_radar_images_1/,1592844992.png
1063,2020-06-22 17:01:36,/content/bkk_radar_images_1/,1592845296.png
1064,2020-06-22 17:06:32,/content/bkk_radar_images_1/,1592845592.png
1065,2020-06-22 17:11:38,/content/bkk_radar_images_1/,1592845898.png
1066,2020-06-22 17:16:32,/content/bkk_radar_images_1/,1592846192.png
1067,2020-06-22 17:21:38,/content/bkk_radar_images_1/,1592846498.png
1068,2020-06-22 17:26:32,/content/bkk_radar_images_1/,1592846792.png
1069,2020-06-22 17:31:38,/content/bkk_radar_images_1/,1592847098.png
1070,2020-06-22 17:36:34,/content/bkk_radar_images_1/,1592847394.png
1071,2020-06-22 17:41:42,/content/bkk_radar_images_1/,1592847702.png
1072,2020-06-22 17:46:36,/content/bkk_radar_images_1/,1592847996.png
1073,2020-06-22 17:51:30,/content/bkk_radar_images_1/,1592848290.png
1074,2020-06-22 17:56:36,/content/bkk_radar_images_1/,1592848596.png
1075,2020-06-22 18:01:42,/content/bkk_radar_images_1/,1592848902.png
1076,2020-06-22 18:06:38,/content/bkk_radar_images_1/,1592849198.png
1077,2020-06-22 18:11:32,/content/bkk_radar_images_1/,1592849492.png
1078,2020-06-22 18:16:36,/content/bkk_radar_images_1/,1592849796.png
1079,2020-06-22 18:21:34,/content/bkk_radar_images_1/,1592850094.png
1080,2020-06-22 18:26:38,/content/bkk_radar_images_1/,1592850398.png
1081,2020-06-22 18:31:32,/content/bkk_radar_images_1/,1592850692.png
1082,2020-06-22 18:36:36,/content/bkk_radar_images_1/,1592850996.png
1083,2020-06-22 18:41:40,/content/bkk_radar_images_1/,1592851300.png
1084,2020-06-22 18:46:34,/content/bkk_radar_images_1/,1592851594.png
1085,2020-06-22 18:51:38,/content/bkk_radar_images_1/,1592851898.png
1086,2020-06-22 18:56:34,/content/bkk_radar_images_1/,1592852194.png
1087,2020-06-22 19:01:38,/content/bkk_radar_images_1/,1592852498.png
1088,2020-06-22 19:06:32,/content/bkk_radar_images_1/,1592852792.png
1089,2020-06-22 19:11:36,/content/bkk_radar_images_1/,1592853096.png
1090,2020-06-22 19:16:30,/content/bkk_radar_images_1/,1592853390.png
1091,2020-06-22 19:21:38,/content/bkk_radar_images_1/,1592853698.png
1092,2020-06-22 19:26:32,/content/bkk_radar_images_1/,1592853992.png
1093,2020-06-22 19:31:38,/content/bkk_radar_images_1/,1592854298.png
1094,2020-06-22 19:36:34,/content/bkk_radar_images_1/,1592854594.png
1095,2020-06-22 19:41:32,/content/bkk_radar_images_1/,1592854892.png
1096,2020-06-22 19:46:38,/content/bkk_radar_images_1/,1592855198.png
1097,2020-06-22 19:51:32,/content/bkk_radar_images_1/,1592855492.png
1098,2020-06-22 19:56:36,/content/bkk_radar_images_1/,1592855796.png
1099,2020-06-22 20:01:32,/content/bkk_radar_images_1/,1592856092.png
1100,2020-06-22 20:06:36,/content/bkk_radar_images_1/,1592856396.png
1101,2020-06-22 20:11:42,/content/bkk_radar_images_1/,1592856702.png
1102,2020-06-22 20:16:36,/content/bkk_radar_images_1/,1592856996.png
1103,2020-06-22 20:21:40,/content/bkk_radar_images_1/,1592857300.png
1104,2020-06-22 20:26:34,/content/bkk_radar_images_1/,1592857594.png
1105,2020-06-22 20:31:40,/content/bkk_radar_images_1/,1592857900.png
1106,2020-06-22 20:36:36,/content/bkk_radar_images_1/,1592858196.png
1107,2020-06-22 20:41:40,/content/bkk_radar_images_1/,1592858500.png
1108,2020-06-22 20:46:34,/content/bkk_radar_images_1/,1592858794.png
1109,2020-06-22 20:51:38,/content/bkk_radar_images_1/,1592859098.png
1110,2020-06-22 20:56:42,/content/bkk_radar_images_1/,1592859402.png
1111,2020-06-22 21:01:38,/content/bkk_radar_images_1/,1592859698.png
1112,2020-06-22 21:06:44,/content/bkk_radar_images_1/,1592860004.png
1113,2020-06-22 21:11:38,/content/bkk_radar_images_1/,1592860298.png
1114,2020-06-22 21:16:44,/content/bkk_radar_images_1/,1592860604.png
1115,2020-06-22 21:21:40,/content/bkk_radar_images_1/,1592860900.png
1116,2020-06-22 21:26:36,/content/bkk_radar_images_1/,1592861196.png
1117,2020-06-22 21:31:40,/content/bkk_radar_images_1/,1592861500.png
1118,2020-06-22 21:36:46,/content/bkk_radar_images_1/,1592861806.png
1119,2020-06-22 21:41:42,/content/bkk_radar_images_1/,1592862102.png
1120,2020-06-22 21:46:36,/content/bkk_radar_images_1/,1592862396.png
1121,2020-06-22 21:51:30,/content/bkk_radar_images_1/,1592862690.png
1122,2020-06-22 21:56:34,/content/bkk_radar_images_1/,1592862994.png
1123,2020-06-22 22:01:38,/content/bkk_radar_images_1/,1592863298.png
1124,2020-06-22 22:06:42,/content/bkk_radar_images_1/,1592863602.png
1125,2020-06-22 22:11:36,/content/bkk_radar_images_1/,1592863896.png
1126,2020-06-22 22:16:30,/content/bkk_radar_images_1/,1592864190.png
1127,2020-06-22 22:21:34,/content/bkk_radar_images_1/,1592864494.png
1128,2020-06-22 22:26:38,/content/bkk_radar_images_1/,1592864798.png
1129,2020-06-22 22:31:34,/content/bkk_radar_images_1/,1592865094.png
1130,2020-06-22 22:36:38,/content/bkk_radar_images_1/,1592865398.png
1131,2020-06-22 22:41:36,/content/bkk_radar_images_1/,1592865696.png
1132,2020-06-22 22:46:40,/content/bkk_radar_images_1/,1592866000.png
1133,2020-06-22 22:51:34,/content/bkk_radar_images_1/,1592866294.png
1134,2020-06-22 22:56:38,/content/bkk_radar_images_1/,1592866598.png
1135,2020-06-22 23:01:32,/content/bkk_radar_images_1/,1592866892.png
1136,2020-06-22 23:06:42,/content/bkk_radar_images_1/,1592867202.png
1137,2020-06-22 23:11:36,/content/bkk_radar_images_1/,1592867496.png
1138,2020-06-22 23:16:30,/content/bkk_radar_images_1/,1592867790.png
1139,2020-06-22 23:21:38,/content/bkk_radar_images_1/,1592868098.png
1140,2020-06-22 23:26:42,/content/bkk_radar_images_1/,1592868402.png
1141,2020-06-22 23:31:38,/content/bkk_radar_images_1/,1592868698.png
1142,2020-06-22 23:36:32,/content/bkk_radar_images_1/,1592868992.png
1143,2020-06-22 23:41:36,/content/bkk_radar_images_1/,1592869296.png
1144,2020-06-22 23:46:30,/content/bkk_radar_images_1/,1592869590.png
1145,2020-06-22 23:51:36,/content/bkk_radar_images_1/,1592869896.png
1146,2020-06-22 23:56:30,/content/bkk_radar_images_1/,1592870190.png
1147,2020-06-23 00:01:40,/content/bkk_radar_images_1/,1592870500.png
1148,2020-06-23 00:06:34,/content/bkk_radar_images_1/,1592870794.png
1149,2020-06-23 00:11:38,/content/bkk_radar_images_1/,1592871098.png
1150,2020-06-23 00:16:36,/content/bkk_radar_images_1/,1592871396.png
1151,2020-06-23 00:21:40,/content/bkk_radar_images_1/,1592871700.png
1152,2020-06-23 00:26:44,/content/bkk_radar_images_1/,1592872004.png
1153,2020-06-23 00:31:36,/content/bkk_radar_images_1/,1592872296.png
1154,2020-06-23 00:36:42,/content/bkk_radar_images_1/,1592872602.png
1155,2020-06-23 00:41:36,/content/bkk_radar_images_1/,1592872896.png
1156,2020-06-23 00:46:30,/content/bkk_radar_images_1/,1592873190.png
1157,2020-06-23 00:51:36,/content/bkk_radar_images_1/,1592873496.png
1158,2020-06-23 01:01:36,/content/bkk_radar_images_1/,1592874096.png
1159,2020-06-23 01:06:40,/content/bkk_radar_images_1/,1592874400.png
1160,2020-06-23 01:11:34,/content/bkk_radar_images_1/,1592874694.png
1161,2020-06-23 01:16:38,/content/bkk_radar_images_1/,1592874998.png
1162,2020-06-23 01:26:38,/content/bkk_radar_images_1/,1592875598.png
1163,2020-06-23 01:31:42,/content/bkk_radar_images_1/,1592875902.png
1164,2020-06-23 01:36:36,/content/bkk_radar_images_1/,1592876196.png
1165,2020-06-23 01:41:52,/content/bkk_radar_images_1/,1592876512.png
1166,2020-06-23 01:46:36,/content/bkk_radar_images_1/,1592876796.png
1167,2020-06-23 01:56:36,/content/bkk_radar_images_1/,1592877396.png
1168,2020-06-23 02:01:42,/content/bkk_radar_images_1/,1592877702.png
1169,2020-06-23 02:06:36,/content/bkk_radar_images_1/,1592877996.png
1170,2020-06-23 02:11:42,/content/bkk_radar_images_1/,1592878302.png
1171,2020-06-23 02:21:44,/content/bkk_radar_images_1/,1592878904.png
1172,2020-06-23 02:26:38,/content/bkk_radar_images_1/,1592879198.png
1173,2020-06-23 02:31:40,/content/bkk_radar_images_1/,1592879500.png
1174,2020-06-23 02:36:36,/content/bkk_radar_images_1/,1592879796.png
1175,2020-06-23 02:46:44,/content/bkk_radar_images_1/,1592880404.png
1176,2020-06-23 02:51:38,/content/bkk_radar_images_1/,1592880698.png
1177,2020-06-23 02:56:32,/content/bkk_radar_images_1/,1592880992.png
1178,2020-06-23 03:01:38,/content/bkk_radar_images_1/,1592881298.png
1179,2020-06-23 03:06:42,/content/bkk_radar_images_1/,1592881602.png
1180,2020-06-23 03:11:36,/content/bkk_radar_images_1/,1592881896.png
1181,2020-06-23 03:16:40,/content/bkk_radar_images_1/,1592882200.png
1182,2020-06-23 03:21:44,/content/bkk_radar_images_1/,1592882504.png
1183,2020-06-23 03:26:42,/content/bkk_radar_images_1/,1592882802.png
1184,2020-06-23 03:31:36,/content/bkk_radar_images_1/,1592883096.png
1185,2020-06-23 03:36:40,/content/bkk_radar_images_1/,1592883400.png
1186,2020-06-23 03:41:44,/content/bkk_radar_images_1/,1592883704.png
1187,2020-06-23 03:46:40,/content/bkk_radar_images_1/,1592884000.png
1188,2020-06-23 03:51:34,/content/bkk_radar_images_1/,1592884294.png
1189,2020-06-23 03:56:38,/content/bkk_radar_images_1/,1592884598.png
1190,2020-06-23 04:01:42,/content/bkk_radar_images_1/,1592884902.png
1191,2020-06-23 04:06:36,/content/bkk_radar_images_1/,1592885196.png
1192,2020-06-23 04:11:40,/content/bkk_radar_images_1/,1592885500.png
1193,2020-06-23 04:16:36,/content/bkk_radar_images_1/,1592885796.png
1194,2020-06-23 04:21:40,/content/bkk_radar_images_1/,1592886100.png
1195,2020-06-23 04:26:34,/content/bkk_radar_images_1/,1592886394.png
1196,2020-06-23 04:31:40,/content/bkk_radar_images_1/,1592886700.png
1197,2020-06-23 04:36:34,/content/bkk_radar_images_1/,1592886994.png
1198,2020-06-23 04:41:40,/content/bkk_radar_images_1/,1592887300.png
1199,2020-06-23 04:46:34,/content/bkk_radar_images_1/,1592887594.png
1200,2020-06-23 04:51:38,/content/bkk_radar_images_1/,1592887898.png
1201,2020-06-23 04:56:34,/content/bkk_radar_images_1/,1592888194.png
1202,2020-06-23 05:01:38,/content/bkk_radar_images_1/,1592888498.png
1203,2020-06-23 05:06:34,/content/bkk_radar_images_1/,1592888794.png
1204,2020-06-23 05:11:38,/content/bkk_radar_images_1/,1592889098.png
1205,2020-06-23 05:16:44,/content/bkk_radar_images_1/,1592889404.png
1206,2020-06-23 05:21:38,/content/bkk_radar_images_1/,1592889698.png
1207,2020-06-23 05:26:44,/content/bkk_radar_images_1/,1592890004.png
1208,2020-06-23 05:31:40,/content/bkk_radar_images_1/,1592890300.png
1209,2020-06-23 05:36:44,/content/bkk_radar_images_1/,1592890604.png
1210,2020-06-23 05:41:34,/content/bkk_radar_images_1/,1592890894.png
1211,2020-06-23 05:46:38,/content/bkk_radar_images_1/,1592891198.png
1212,2020-06-23 06:01:32,/content/bkk_radar_images_1/,1592892092.png
1213,2020-06-23 06:06:38,/content/bkk_radar_images_1/,1592892398.png
1214,2020-06-23 06:11:32,/content/bkk_radar_images_1/,1592892692.png
1215,2020-06-23 06:16:38,/content/bkk_radar_images_1/,1592892998.png
1216,2020-06-23 06:21:34,/content/bkk_radar_images_1/,1592893294.png
1217,2020-06-23 06:26:38,/content/bkk_radar_images_1/,1592893598.png
1218,2020-06-23 06:31:38,/content/bkk_radar_images_1/,1592893898.png
1219,2020-06-23 06:36:32,/content/bkk_radar_images_1/,1592894192.png
1220,2020-06-23 06:41:36,/content/bkk_radar_images_1/,1592894496.png
1221,2020-06-23 06:46:40,/content/bkk_radar_images_1/,1592894800.png
1222,2020-06-23 06:51:34,/content/bkk_radar_images_1/,1592895094.png
1223,2020-06-23 06:56:40,/content/bkk_radar_images_1/,1592895400.png
1224,2020-06-23 07:01:34,/content/bkk_radar_images_1/,1592895694.png
1225,2020-06-23 07:06:38,/content/bkk_radar_images_1/,1592895998.png
1226,2020-06-23 07:11:44,/content/bkk_radar_images_1/,1592896304.png
1227,2020-06-23 07:16:38,/content/bkk_radar_images_1/,1592896598.png
1228,2020-06-23 07:21:32,/content/bkk_radar_images_1/,1592896892.png
1229,2020-06-23 07:26:36,/content/bkk_radar_images_1/,1592897196.png
1230,2020-06-23 07:31:40,/content/bkk_radar_images_1/,1592897500.png
1231,2020-06-23 07:36:36,/content/bkk_radar_images_1/,1592897796.png
1232,2020-06-23 07:41:32,/content/bkk_radar_images_1/,1592898092.png
1233,2020-06-23 07:46:36,/content/bkk_radar_images_1/,1592898396.png
1234,2020-06-23 07:51:30,/content/bkk_radar_images_1/,1592898690.png
1235,2020-06-23 07:56:34,/content/bkk_radar_images_1/,1592898994.png
1236,2020-06-23 08:01:30,/content/bkk_radar_images_1/,1592899290.png
1237,2020-06-23 08:06:34,/content/bkk_radar_images_1/,1592899594.png
1238,2020-06-23 08:11:38,/content/bkk_radar_images_1/,1592899898.png
1239,2020-06-23 08:16:32,/content/bkk_radar_images_1/,1592900192.png
1240,2020-06-23 08:21:38,/content/bkk_radar_images_1/,1592900498.png
1241,2020-06-23 08:26:32,/content/bkk_radar_images_1/,1592900792.png
1242,2020-06-23 08:31:36,/content/bkk_radar_images_1/,1592901096.png
1243,2020-06-23 08:36:32,/content/bkk_radar_images_1/,1592901392.png
1244,2020-06-23 08:41:36,/content/bkk_radar_images_1/,1592901696.png
1245,2020-06-23 08:46:42,/content/bkk_radar_images_1/,1592902002.png
1246,2020-06-23 08:51:36,/content/bkk_radar_images_1/,1592902296.png
1247,2020-06-23 08:56:30,/content/bkk_radar_images_1/,1592902590.png
1248,2020-06-23 09:01:34,/content/bkk_radar_images_1/,1592902894.png
1249,2020-06-23 09:06:38,/content/bkk_radar_images_1/,1592903198.png
1250,2020-06-23 09:11:36,/content/bkk_radar_images_1/,1592903496.png
1251,2020-06-23 09:16:40,/content/bkk_radar_images_1/,1592903800.png
1252,2020-06-23 09:21:38,/content/bkk_radar_images_1/,1592904098.png
1253,2020-06-23 09:26:32,/content/bkk_radar_images_1/,1592904392.png
1254,2020-06-23 09:31:36,/content/bkk_radar_images_1/,1592904696.png
1255,2020-06-23 09:36:40,/content/bkk_radar_images_1/,1592905000.png
1256,2020-06-23 09:41:36,/content/bkk_radar_images_1/,1592905296.png
1257,2020-06-23 09:46:30,/content/bkk_radar_images_1/,1592905590.png
1258,2020-06-23 09:51:34,/content/bkk_radar_images_1/,1592905894.png
1259,2020-06-23 09:56:38,/content/bkk_radar_images_1/,1592906198.png
1260,2020-06-23 10:01:32,/content/bkk_radar_images_1/,1592906492.png
1261,2020-06-23 10:06:36,/content/bkk_radar_images_1/,1592906796.png
1262,2020-06-23 10:11:40,/content/bkk_radar_images_1/,1592907100.png
1263,2020-06-23 10:16:36,/content/bkk_radar_images_1/,1592907396.png
1264,2020-06-23 10:21:40,/content/bkk_radar_images_1/,1592907700.png
1265,2020-06-23 10:26:34,/content/bkk_radar_images_1/,1592907994.png
1266,2020-06-23 10:31:38,/content/bkk_radar_images_1/,1592908298.png
1267,2020-06-23 10:36:32,/content/bkk_radar_images_1/,1592908592.png
1268,2020-06-23 10:41:36,/content/bkk_radar_images_1/,1592908896.png
1269,2020-06-23 10:46:42,/content/bkk_radar_images_1/,1592909202.png
1270,2020-06-23 10:51:36,/content/bkk_radar_images_1/,1592909496.png
1271,2020-06-23 10:56:40,/content/bkk_radar_images_1/,1592909800.png
1272,2020-06-23 11:01:36,/content/bkk_radar_images_1/,1592910096.png
1273,2020-06-23 11:06:40,/content/bkk_radar_images_1/,1592910400.png
1274,2020-06-23 11:11:34,/content/bkk_radar_images_1/,1592910694.png
1275,2020-06-23 11:16:38,/content/bkk_radar_images_1/,1592910998.png
1276,2020-06-23 11:21:42,/content/bkk_radar_images_1/,1592911302.png
1277,2020-06-23 11:26:38,/content/bkk_radar_images_1/,1592911598.png
1278,2020-06-23 11:31:42,/content/bkk_radar_images_1/,1592911902.png
1279,2020-06-23 11:36:36,/content/bkk_radar_images_1/,1592912196.png
1280,2020-06-23 11:41:40,/content/bkk_radar_images_1/,1592912500.png
1281,2020-06-23 11:46:34,/content/bkk_radar_images_1/,1592912794.png
1282,2020-06-23 11:51:40,/content/bkk_radar_images_1/,1592913100.png
1283,2020-06-23 11:56:36,/content/bkk_radar_images_1/,1592913396.png
1284,2020-06-23 12:01:40,/content/bkk_radar_images_1/,1592913700.png
1285,2020-06-23 12:06:34,/content/bkk_radar_images_1/,1592913994.png
1286,2020-06-23 12:11:38,/content/bkk_radar_images_1/,1592914298.png
1287,2020-06-23 12:16:34,/content/bkk_radar_images_1/,1592914594.png
1288,2020-06-23 12:21:40,/content/bkk_radar_images_1/,1592914900.png
1289,2020-06-23 12:26:34,/content/bkk_radar_images_1/,1592915194.png
1290,2020-06-23 12:31:40,/content/bkk_radar_images_1/,1592915500.png
1291,2020-06-23 12:36:34,/content/bkk_radar_images_1/,1592915794.png
1292,2020-06-23 12:41:40,/content/bkk_radar_images_1/,1592916100.png
1293,2020-06-23 12:46:34,/content/bkk_radar_images_1/,1592916394.png
1294,2020-06-23 12:51:36,/content/bkk_radar_images_1/,1592916696.png
1295,2020-06-23 12:56:42,/content/bkk_radar_images_1/,1592917002.png
1296,2020-06-23 13:01:36,/content/bkk_radar_images_1/,1592917296.png
1297,2020-06-23 13:06:30,/content/bkk_radar_images_1/,1592917590.png
1298,2020-06-23 13:11:34,/content/bkk_radar_images_1/,1592917894.png
1299,2020-06-23 13:16:38,/content/bkk_radar_images_1/,1592918198.png
1300,2020-06-23 13:21:32,/content/bkk_radar_images_1/,1592918492.png
1301,2020-06-23 13:26:36,/content/bkk_radar_images_1/,1592918796.png
1302,2020-06-23 13:31:42,/content/bkk_radar_images_1/,1592919102.png
1303,2020-06-23 13:41:40,/content/bkk_radar_images_1/,1592919700.png
1304,2020-06-23 13:46:34,/content/bkk_radar_images_1/,1592919994.png
1305,2020-06-23 14:01:36,/content/bkk_radar_images_1/,1592920896.png
1306,2020-06-23 14:06:32,/content/bkk_radar_images_1/,1592921192.png
1307,2020-06-23 14:11:36,/content/bkk_radar_images_1/,1592921496.png
1308,2020-06-23 14:16:40,/content/bkk_radar_images_1/,1592921800.png
1309,2020-06-23 14:21:34,/content/bkk_radar_images_1/,1592922094.png
1310,2020-06-23 14:26:28,/content/bkk_radar_images_1/,1592922388.png
1311,2020-06-23 14:31:34,/content/bkk_radar_images_1/,1592922694.png
1312,2020-06-23 14:36:38,/content/bkk_radar_images_1/,1592922998.png
1313,2020-06-23 14:41:36,/content/bkk_radar_images_1/,1592923296.png
1314,2020-06-23 14:46:42,/content/bkk_radar_images_1/,1592923602.png
1315,2020-06-23 14:51:36,/content/bkk_radar_images_1/,1592923896.png
1316,2020-06-23 14:56:40,/content/bkk_radar_images_1/,1592924200.png
1317,2020-06-23 15:01:38,/content/bkk_radar_images_1/,1592924498.png
1318,2020-06-23 15:06:42,/content/bkk_radar_images_1/,1592924802.png
1319,2020-06-23 15:11:36,/content/bkk_radar_images_1/,1592925096.png
1320,2020-06-23 15:16:30,/content/bkk_radar_images_1/,1592925390.png
1321,2020-06-23 15:21:34,/content/bkk_radar_images_1/,1592925694.png
1322,2020-06-23 15:26:28,/content/bkk_radar_images_1/,1592925988.png
1323,2020-06-23 15:31:32,/content/bkk_radar_images_1/,1592926292.png
1324,2020-06-23 15:36:36,/content/bkk_radar_images_1/,1592926596.png
1325,2020-06-23 15:41:30,/content/bkk_radar_images_1/,1592926890.png
1326,2020-06-23 15:46:34,/content/bkk_radar_images_1/,1592927194.png
1327,2020-06-23 15:51:40,/content/bkk_radar_images_1/,1592927500.png
1328,2020-06-23 15:56:34,/content/bkk_radar_images_1/,1592927794.png
1329,2020-06-23 16:01:38,/content/bkk_radar_images_1/,1592928098.png
1330,2020-06-23 16:06:32,/content/bkk_radar_images_1/,1592928392.png
1331,2020-06-23 16:11:38,/content/bkk_radar_images_1/,1592928698.png
1332,2020-06-23 16:16:38,/content/bkk_radar_images_1/,1592928998.png
1333,2020-06-23 16:21:34,/content/bkk_radar_images_1/,1592929294.png
1334,2020-06-23 16:26:38,/content/bkk_radar_images_1/,1592929598.png
1335,2020-06-23 16:31:36,/content/bkk_radar_images_1/,1592929896.png
1336,2020-06-23 16:36:30,/content/bkk_radar_images_1/,1592930190.png
1337,2020-06-23 16:41:34,/content/bkk_radar_images_1/,1592930494.png
1338,2020-06-23 16:46:30,/content/bkk_radar_images_1/,1592930790.png
1339,2020-06-23 16:51:34,/content/bkk_radar_images_1/,1592931094.png
1340,2020-06-23 16:56:38,/content/bkk_radar_images_1/,1592931398.png
1341,2020-06-23 17:16:30,/content/bkk_radar_images_1/,1592932590.png
1342,2020-06-23 17:31:36,/content/bkk_radar_images_1/,1592933496.png
1343,2020-06-23 17:36:40,/content/bkk_radar_images_1/,1592933800.png
1344,2020-06-23 17:41:36,/content/bkk_radar_images_1/,1592934096.png
1345,2020-06-23 17:46:40,/content/bkk_radar_images_1/,1592934400.png
1346,2020-06-23 17:51:36,/content/bkk_radar_images_1/,1592934696.png
1347,2020-06-23 17:56:42,/content/bkk_radar_images_1/,1592935002.png
1348,2020-06-23 18:01:36,/content/bkk_radar_images_1/,1592935296.png
1349,2020-06-23 18:06:42,/content/bkk_radar_images_1/,1592935602.png
1350,2020-06-23 18:11:38,/content/bkk_radar_images_1/,1592935898.png
1351,2020-06-23 18:16:32,/content/bkk_radar_images_1/,1592936192.png
1352,2020-06-23 18:21:36,/content/bkk_radar_images_1/,1592936496.png
1353,2020-06-23 18:26:30,/content/bkk_radar_images_1/,1592936790.png
1354,2020-06-23 18:31:34,/content/bkk_radar_images_1/,1592937094.png
1355,2020-06-23 18:36:38,/content/bkk_radar_images_1/,1592937398.png
1356,2020-06-23 18:41:32,/content/bkk_radar_images_1/,1592937692.png
1357,2020-06-23 18:46:40,/content/bkk_radar_images_1/,1592938000.png
1358,2020-06-23 18:51:34,/content/bkk_radar_images_1/,1592938294.png
1359,2020-06-23 18:56:38,/content/bkk_radar_images_1/,1592938598.png
1360,2020-06-23 19:01:34,/content/bkk_radar_images_1/,1592938894.png
1361,2020-06-23 19:06:42,/content/bkk_radar_images_1/,1592939202.png
1362,2020-06-23 19:11:36,/content/bkk_radar_images_1/,1592939496.png
1363,2020-06-23 19:16:42,/content/bkk_radar_images_1/,1592939802.png
1364,2020-06-23 19:21:38,/content/bkk_radar_images_1/,1592940098.png
1365,2020-06-23 19:26:42,/content/bkk_radar_images_1/,1592940402.png
1366,2020-06-23 19:31:38,/content/bkk_radar_images_1/,1592940698.png
1367,2020-06-23 19:36:42,/content/bkk_radar_images_1/,1592941002.png
1368,2020-06-23 19:41:36,/content/bkk_radar_images_1/,1592941296.png
1369,2020-06-23 19:46:30,/content/bkk_radar_images_1/,1592941590.png
1370,2020-06-23 19:51:36,/content/bkk_radar_images_1/,1592941896.png
1371,2020-06-23 19:56:34,/content/bkk_radar_images_1/,1592942194.png
1372,2020-06-23 20:01:30,/content/bkk_radar_images_1/,1592942490.png
1373,2020-06-23 20:06:32,/content/bkk_radar_images_1/,1592942792.png
1374,2020-06-23 20:11:28,/content/bkk_radar_images_1/,1592943088.png
1375,2020-06-23 20:16:32,/content/bkk_radar_images_1/,1592943392.png
1376,2020-06-23 20:21:36,/content/bkk_radar_images_1/,1592943696.png
1377,2020-06-23 20:26:30,/content/bkk_radar_images_1/,1592943990.png
1378,2020-06-23 20:31:34,/content/bkk_radar_images_1/,1592944294.png
1379,2020-06-23 20:36:28,/content/bkk_radar_images_1/,1592944588.png
1380,2020-06-23 20:46:28,/content/bkk_radar_images_1/,1592945188.png
1381,2020-06-23 20:51:30,/content/bkk_radar_images_1/,1592945490.png
1382,2020-06-23 20:56:36,/content/bkk_radar_images_1/,1592945796.png
1383,2020-06-23 21:01:30,/content/bkk_radar_images_1/,1592946090.png
1384,2020-06-23 21:06:34,/content/bkk_radar_images_1/,1592946394.png
1385,2020-06-23 21:11:38,/content/bkk_radar_images_1/,1592946698.png
1386,2020-06-23 21:16:32,/content/bkk_radar_images_1/,1592946992.png
1387,2020-06-23 21:21:36,/content/bkk_radar_images_1/,1592947296.png
1388,2020-06-23 21:26:42,/content/bkk_radar_images_1/,1592947602.png
1389,2020-06-23 21:31:36,/content/bkk_radar_images_1/,1592947896.png
1390,2020-06-23 21:36:40,/content/bkk_radar_images_1/,1592948200.png
1391,2020-06-23 21:41:36,/content/bkk_radar_images_1/,1592948496.png
1392,2020-06-23 21:46:32,/content/bkk_radar_images_1/,1592948792.png
1393,2020-06-23 21:51:40,/content/bkk_radar_images_1/,1592949100.png
1394,2020-06-23 22:11:38,/content/bkk_radar_images_1/,1592950298.png
1395,2020-06-23 22:26:32,/content/bkk_radar_images_1/,1592951192.png
1396,2020-06-23 22:36:30,/content/bkk_radar_images_1/,1592951790.png
1397,2020-06-23 22:46:38,/content/bkk_radar_images_1/,1592952398.png
1398,2020-06-23 22:51:32,/content/bkk_radar_images_1/,1592952692.png
1399,2020-06-23 23:16:34,/content/bkk_radar_images_1/,1592954194.png
1400,2020-06-23 23:21:38,/content/bkk_radar_images_1/,1592954498.png
1401,2020-06-23 23:26:32,/content/bkk_radar_images_1/,1592954792.png
1402,2020-06-23 23:31:38,/content/bkk_radar_images_1/,1592955098.png
1403,2020-06-23 23:41:38,/content/bkk_radar_images_1/,1592955698.png
1404,2020-06-24 00:01:34,/content/bkk_radar_images_1/,1592956894.png
1405,2020-06-24 00:06:40,/content/bkk_radar_images_1/,1592957200.png
1406,2020-06-24 00:11:34,/content/bkk_radar_images_1/,1592957494.png
1407,2020-06-24 00:16:40,/content/bkk_radar_images_1/,1592957800.png
1408,2020-06-24 00:21:36,/content/bkk_radar_images_1/,1592958096.png
1409,2020-06-24 00:36:42,/content/bkk_radar_images_1/,1592959002.png
1410,2020-06-24 00:46:34,/content/bkk_radar_images_1/,1592959594.png
1411,2020-06-24 00:56:34,/content/bkk_radar_images_1/,1592960194.png
1412,2020-06-24 01:01:42,/content/bkk_radar_images_1/,1592960502.png
1413,2020-06-24 01:06:36,/content/bkk_radar_images_1/,1592960796.png
1414,2020-06-24 01:11:40,/content/bkk_radar_images_1/,1592961100.png
1415,2020-06-24 01:16:34,/content/bkk_radar_images_1/,1592961394.png
1416,2020-06-24 01:26:34,/content/bkk_radar_images_1/,1592961994.png
1417,2020-06-24 01:31:38,/content/bkk_radar_images_1/,1592962298.png
1418,2020-06-24 01:36:32,/content/bkk_radar_images_1/,1592962592.png
1419,2020-06-24 01:41:38,/content/bkk_radar_images_1/,1592962898.png
1420,2020-06-24 01:51:36,/content/bkk_radar_images_1/,1592963496.png
1421,2020-06-24 01:56:40,/content/bkk_radar_images_1/,1592963800.png
1422,2020-06-24 02:01:34,/content/bkk_radar_images_1/,1592964094.png
1423,2020-06-24 02:06:40,/content/bkk_radar_images_1/,1592964400.png
1424,2020-06-24 02:16:38,/content/bkk_radar_images_1/,1592964998.png
1425,2020-06-24 02:21:34,/content/bkk_radar_images_1/,1592965294.png
1426,2020-06-24 02:26:28,/content/bkk_radar_images_1/,1592965588.png
1427,2020-06-24 02:31:32,/content/bkk_radar_images_1/,1592965892.png
1428,2020-06-24 02:36:36,/content/bkk_radar_images_1/,1592966196.png
